frame_id,time,country_code,scraped_weather,collection_car,road_type,road_condition,time_of_day,num_lane_instances,num_vehicles,num_vulnerable_vehicles,num_pedestrians,num_traffic_lights,num_traffic_signs,longitude,latitude,solar_angle_elevation
83823,2020-11-24T15:41:35.224911Z,DE,clear-night,india,highway,normal,twilight,4.0,4.0,0.0,0.0,0.0,11.0,8.166219096951922,52.66369334295114,-3.252968107469286
83825,2021-03-03T11:11:45.221878Z,FR,partly-cloudy-day,india,highway,normal,day,5.0,4.0,0.0,0.0,0.0,6.0,4.822940112492883,45.281401647748886,37.43428094827232
83827,2021-02-09T15:16:56.328414Z,FR,cloudy,golf,highway,normal,day,7.0,14.0,0.0,0.0,0.0,14.0,5.0478926675655424,45.83968519857663,14.603063621297906
83834,2021-03-12T10:05:28.222820Z,FR,partly-cloudy-day,golf,highway,normal,day,4.0,7.0,0.0,0.0,0.0,7.0,3.243610775885246,43.30748273778271,37.354189544597965
83843,2021-02-26T07:50:24.003860Z,FR,clear-day,golf,arterial-urban,normal,day,2.0,18.0,0.0,0.0,1.0,3.0,7.191496694402751,43.70739155486128,15.81982532663922
83848,2020-11-27T07:40:37.000947Z,DE,partly-cloudy-day,india,arterial-urban,normal,day,7.0,21.0,1.0,0.0,19.0,12.0,6.801796060052043,51.24511268206148,3.118777339203973
83853,2020-08-30T13:56:47.448265Z,DE,rain,india,highway,wet,day,4.0,9.0,0.0,0.0,5.0,7.0,7.904387917985562,48.47102821743165,39.46962235386948
83857,2020-10-29T21:41:08.001858Z,DE,rain,india,highway,wet,night,3.0,3.0,0.0,0.0,0.0,6.0,7.227437766774012,51.4973613892101,-48.149389754020746
83865,2020-02-19T08:56:30.106778Z,FR,partly-cloudy-day,delta,highway,normal,day,0.0,5.0,0.0,0.0,0.0,9.0,2.4747280824831277,51.04349082896277,15.6366198998315
83885,2021-06-01T09:59:43.771961Z,PL,cloudy,golf,arterial-urban,normal,day,6.0,40.0,2.0,8.0,13.0,22.0,18.553079697632374,54.47859515476436,56.62440661209714
83886,2021-03-15T12:19:39.997437Z,SE,partly-cloudy-day,oscar,highway,snow,day,2.0,3.0,0.0,0.0,0.0,0.0,21.438049510624545,65.34877383605539,20.74333683770585
83895,2020-11-13T16:42:45.558541Z,DE,cloudy,india,highway,normal,night,4.0,8.0,0.0,0.0,0.0,3.0,7.641451653040693,52.08217686488346,-9.647090863566618
83898,2020-11-19T16:53:32.224011Z,DE,rain,india,highway,normal,night,4.0,4.0,0.0,0.0,0.0,4.0,7.502300620392494,50.31934946554312,-11.63942070668729
83900,2021-03-10T09:55:56.113630Z,FR,clear-day,golf,arterial-urban,normal,day,2.0,22.0,0.0,0.0,7.0,14.0,3.8879436036995294,43.626388216062814,35.52192997151759
83903,2021-03-23T17:49:36.772143Z,SE,cloudy,oscar,arterial-rural,wet,twilight,2.0,2.0,0.0,0.0,0.0,5.0,21.454942330251555,65.39467915074742,-5.527018491022716
83916,2021-03-12T05:36:10.111713Z,FR,cloudy,golf,highway,normal,twilight,6.0,3.0,0.0,0.0,0.0,5.0,3.7910848983376138,43.54386001241019,-5.449621274951795
83920,2020-09-14T12:01:16.219612Z,DE,clear-day,golf,arterial-urban,normal,day,1.0,3.0,11.0,2.0,0.0,1.0,13.382980489231048,52.49930910901858,38.94405098068408
83923,2020-09-13T16:27:11.890084Z,NL,cloudy,golf,highway,normal,day,6.0,4.0,0.0,0.0,0.0,3.0,6.721952101604699,52.72312184086458,11.852391392917797
83924,2021-03-07T07:57:12.555926Z,LU,clear-day,india,highway,normal,day,3.0,1.0,0.0,0.0,0.0,3.0,6.384762635573147,49.67204021229172,16.52604673406084
83928,2020-10-16T08:20:45.994869Z,DE,cloudy,india,arterial-urban,normal,day,2.0,17.0,1.0,1.0,5.0,17.0,8.733678608148551,50.11982338865253,20.1303726568154
83935,2021-02-26T07:06:40.998029Z,FR,clear-day,golf,highway,normal,day,4.0,2.0,0.0,0.0,0.0,8.0,7.053304780741192,43.59871521695611,8.617730409645233
83936,2021-02-25T14:24:00.441744Z,FR,clear-day,golf,smaller-rural,normal,day,3.0,1.0,0.0,0.0,0.0,4.0,5.766317066394146,43.63293311903456,27.158946696157656
83939,2020-07-22T07:41:50.883786Z,IT,clear-day,india,arterial-urban,normal,day,0.0,16.0,2.0,2.0,18.0,25.0,9.217582020309738,45.463593136178,37.04068255575938
83941,2021-04-14T10:11:39.884281Z,PL,cloudy,oscar,highway,normal,day,3.0,6.0,0.0,0.0,0.0,2.0,18.70889791623775,53.33497113417374,45.83911075283383
83956,2021-06-01T18:16:03.782202Z,PL,partly-cloudy-day,golf,arterial-urban,normal,day,7.0,23.0,0.0,4.0,4.0,52.0,18.64502738692472,54.3538922497195,5.649188329541772
83964,2021-03-15T15:33:12.004628Z,FR,partly-cloudy-day,golf,highway,normal,day,6.0,12.0,0.0,0.0,0.0,18.0,6.175729566920553,49.19374011354067,19.41757010055524
83972,2021-02-26T06:36:48.438768Z,FR,clear-day,golf,highway,normal,day,4.0,14.0,0.0,0.0,0.0,3.0,6.5509282414452725,43.45793711804921,3.180152323201796
83973,2020-10-06T09:08:27.661739Z,DE,cloudy,india,arterial-urban,normal,day,1.0,7.0,1.0,1.0,2.0,8.0,13.852691354098226,51.06196406432207,29.20597822752365
83977,2020-02-19T12:13:43.333717Z,GB,cloudy,delta,highway,normal,day,0.0,4.0,0.0,0.0,0.0,0.0,1.0121025133000838,51.10002238168003,27.74587904459832
83983,2021-03-03T11:27:10.004046Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,8.0,0.0,0.0,0.0,13.0,4.874969358260203,45.02459322069607,38.226110767616966
83988,2021-03-03T13:51:33.216587Z,FR,cloudy,india,highway,normal,day,4.0,14.0,0.0,0.0,0.0,9.0,5.302354104792346,43.404007306295085,33.25348604045053
83989,2021-03-03T05:52:14.775793Z,FR,partly-cloudy-night,india,highway,normal,twilight,4.0,9.0,0.0,0.0,0.0,11.0,6.184526115461495,49.14400064278382,-4.14102639120658
83992,2021-03-06T09:37:29.996815Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,12.0,0.0,0.0,0.0,8.0,4.8875552381166845,43.99783833232919,32.13779081844859
83995,2021-11-26T10:58:22.998899Z,FR,cloudy,oscar,highway,normal,day,6.0,5.0,0.0,0.0,0.0,21.0,2.837424213244922,49.88221684576328,18.566622539193432
83999,2021-03-10T14:34:40.886588Z,FR,clear-day,golf,arterial-rural,normal,day,3.0,12.0,0.0,0.0,0.0,3.0,3.81986870604775,43.59911270524785,30.72555526567785
84001,2020-07-20T07:50:36.440198Z,IT,clear-day,delta,highway,normal,day,0.0,7.0,0.0,0.0,0.0,7.0,11.743744893101915,45.46773052968877,40.63003466958454
84004,2021-11-26T12:41:36.221028Z,FR,rain,oscar,highway,normal,day,3.0,3.0,0.0,0.0,0.0,5.0,0.7274507395998672,49.64054214191527,18.172814903984843
84010,2021-03-16T15:39:03.000138Z,SE,cloudy,oscar,arterial-rural,wet,day,2.0,6.0,0.0,0.0,0.0,9.0,21.803247878239077,65.5353554648839,5.395966204506379
84015,2020-10-07T11:29:57.002521Z,DE,rain,india,highway,wet,day,3.0,10.0,0.0,0.0,0.0,6.0,9.30886666532036,50.75575550118408,33.15220867324712
84027,2020-02-19T12:30:15.776336Z,GB,cloudy,delta,highway,normal,day,6.0,6.0,0.0,0.0,0.0,0.0,0.6976334222845098,51.224834305149336,27.496820785265434
84029,2021-02-18T15:00:16.661895Z,FR,cloudy,golf,highway,normal,day,5.0,10.0,0.0,2.0,0.0,4.0,5.0954153597374425,43.678027197922255,20.71963624163781
84038,2021-06-02T06:48:27.557638Z,PL,clear-day,golf,smaller-rural,normal,day,1.0,7.0,1.0,0.0,0.0,4.0,18.590060057997693,54.366614682756506,35.91952301956527
84040,2020-10-07T11:40:23.112880Z,DE,rain,india,highway,normal,day,3.0,5.0,0.0,0.0,0.0,6.0,9.137460217342262,50.71497371083667,33.00180286640523
84047,2020-11-16T13:28:38.001555Z,DE,rain,india,arterial-urban,normal,day,2.0,9.0,3.0,2.0,14.0,11.0,6.953014910825687,50.94050302370276,14.346179799844194
84048,2021-03-03T09:38:18.998051Z,FR,partly-cloudy-day,india,highway,normal,day,5.0,4.0,0.0,0.0,0.0,4.0,4.868796053893581,46.42985780315981,29.254956275767945
84049,2020-09-13T18:32:56.998407Z,DE,partly-cloudy-night,golf,highway,normal,night,4.0,1.0,0.0,0.0,0.0,3.0,9.094310917118923,53.0592726531371,-8.257080006518734
84050,2020-11-24T06:10:58.776118Z,DE,partly-cloudy-night,india,highway,normal,night,4.0,9.0,0.0,0.0,0.0,6.0,7.65856876659955,51.52321470532524,-8.052664942255205
84052,2021-11-26T11:21:12.444741Z,FR,cloudy,oscar,highway,normal,day,6.0,15.0,0.0,0.0,4.0,21.0,2.3948684706784884,49.859526965822766,18.9762446078185
84057,2020-11-16T16:21:13.442622Z,DE,rain,india,arterial-urban,normal,night,2.0,9.0,0.0,0.0,8.0,18.0,6.977550121298074,50.97051825963266,-6.284064280194713
84060,2021-03-03T11:38:41.782332Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,6.0,0.0,0.0,0.0,8.0,4.86615784492726,44.85277570136126,38.60487115524739
84064,2021-04-22T23:50:13.780805Z,PL,partly-cloudy-night,oscar,arterial-urban,normal,night,9.0,12.0,0.0,0.0,15.0,38.0,20.00022527122616,50.08485753410401,-25.09803411654498
84066,2021-03-03T11:21:21.664934Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,6.0,0.0,0.0,0.0,6.0,4.894768304653018,45.11904555894274,37.96469603930934
84075,2020-10-29T20:51:40.219323Z,DE,rain,india,highway,normal,night,4.0,1.0,0.0,0.0,0.0,2.0,8.049194408388566,51.78337722963521,-43.0207651015526
84079,2020-08-13T17:02:34.215812Z,IT,clear-day,india,highway,normal,day,0.0,5.0,1.0,0.0,0.0,4.0,12.492470424948802,41.79612634129422,11.767350259655371
84088,2021-02-26T08:53:22.663327Z,FR,clear-day,golf,highway,normal,day,5.0,11.0,0.0,0.0,0.0,15.0,7.1973269318207205,43.67476940040774,25.1169425523247
84096,2020-10-14T19:36:25.550404Z,DE,rain,india,arterial-urban,wet,night,1.0,7.0,0.0,1.0,2.0,2.0,8.665055377703633,50.10483003660203,-29.52154428861303
84099,2021-11-26T10:58:24.220247Z,FR,cloudy,oscar,highway,normal,day,7.0,6.0,0.0,0.0,0.0,23.0,2.8373717103876768,49.88190702877554,18.566622539193432
84105,2021-03-12T09:51:24.776041Z,FR,cloudy,golf,highway,normal,day,5.0,7.0,0.0,0.0,0.0,15.0,2.994872340322396,43.16348791825938,35.783213208249286
84106,2021-03-12T10:35:48.218431Z,FR,partly-cloudy-day,golf,highway,normal,day,8.0,14.0,0.0,0.0,0.0,6.0,3.715321035212187,43.4902006155139,40.21923813270813
84109,2021-05-05T11:13:11.666988Z,PL,rain,india,highway,wet,day,3.0,6.0,0.0,0.0,0.0,0.0,20.55923841725238,52.13387010367946,53.58488946041203
84127,2021-03-03T08:40:48.774029Z,FR,partly-cloudy-day,india,highway,normal,day,5.0,1.0,0.0,0.0,0.0,17.0,5.164116497166234,47.34318663479528,21.719898114235093
84140,2020-11-01T16:07:56.557479Z,DE,cloudy,india,arterial-urban,wet,twilight,20.0,19.0,0.0,0.0,37.0,36.0,7.012249210485852,51.46209052889044,-1.1561197439461497
84143,2020-10-31T16:48:13.001624Z,DE,partly-cloudy-night,india,arterial-urban,normal,night,5.0,11.0,0.0,0.0,0.0,7.0,7.50483184017375,51.5639438687261,-7.485499257105417
84146,2021-03-03T12:14:04.884862Z,FR,partly-cloudy-day,india,highway,normal,day,5.0,6.0,0.0,0.0,0.0,19.0,4.792000731005255,44.64444832913404,38.717492816712365
84147,2021-04-13T06:17:01.559769Z,PL,cloudy,india,arterial-rural,normal,day,3.0,6.0,0.0,0.0,0.0,14.0,18.609147135146102,54.24592442966488,20.728820223886927
84155,2021-02-22T10:34:34.106399Z,FR,partly-cloudy-day,golf,highway,normal,day,6.0,11.0,0.0,0.0,0.0,12.0,5.664901076742259,43.19310119734628,34.15354580650508
84161,2021-03-15T15:03:12.441510Z,FR,rain,golf,highway,normal,day,5.0,6.0,0.0,0.0,0.0,6.0,6.144974761708175,48.78040066850573,23.849636521209064
84167,2020-02-13T08:56:06.115815Z,SE,partly-cloudy-day,india,arterial-rural,snow,day,0.0,2.0,0.0,0.0,0.0,7.0,19.314193836682048,63.49080839905452,9.785175183006729
84170,2021-05-05T11:31:15.884178Z,PL,rain,india,highway,wet,day,3.0,4.0,0.0,0.0,0.0,0.0,20.2800578036449,52.073143792685165,52.79165759080213
84189,2020-10-29T07:51:18.114161Z,DE,partly-cloudy-day,india,highway,wet,day,3.0,2.0,0.0,0.0,0.0,5.0,7.244883724801659,53.02958661847772,10.39828472248574
84201,2021-04-26T10:18:10.449196Z,PL,partly-cloudy-day,india,arterial-urban,normal,day,4.0,8.0,1.0,0.0,0.0,12.0,21.00195536267824,52.217075476732894,51.45866336148246
84202,2021-03-03T13:49:26.781162Z,FR,cloudy,india,highway,normal,day,3.0,46.0,0.0,0.0,0.0,1.0,5.266302598479926,43.42336598395213,33.47922240249441
84203,2021-02-26T06:19:44.557602Z,FR,clear-night,golf,highway,normal,day,4.0,7.0,0.0,0.0,0.0,3.0,6.17250060713801,43.40983522290176,0.3182245144830915
84205,2021-03-03T11:23:52.000742Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,11.0,0.0,1.0,0.0,9.0,4.871576639436596,45.07918194756954,38.05450354251747
84217,2020-10-13T17:38:34.445378Z,DE,partly-cloudy-night,india,highway,normal,night,3.0,3.0,0.0,0.0,0.0,10.0,10.032558204761475,49.17922410439694,-11.59549010080812
84218,2020-12-12T13:33:12.005686Z,DE,cloudy,india,arterial-urban,normal,day,5.0,30.0,4.0,1.0,19.0,28.0,8.853325890313238,53.06413190773996,8.498348865722207
84228,2020-09-14T11:36:16.331510Z,DE,clear-day,golf,arterial-urban,normal,day,4.0,22.0,3.0,9.0,3.0,25.0,13.446610656897894,52.52716145600255,39.918928426741616
84231,2021-03-03T09:27:42.554182Z,FR,partly-cloudy-day,india,highway,normal,day,8.0,3.0,0.0,0.0,0.0,20.0,4.877416446532429,46.608467084772826,27.88372345183111
84233,2021-03-26T19:11:38.003668Z,SE,partly-cloudy-night,oscar,smaller-rural,wet,night,1.0,3.0,0.0,0.0,0.0,16.0,19.71234549911256,64.1997837879907,-12.237411045347583
84234,2020-12-07T10:57:08.671267Z,DE,cloudy,india,arterial-urban,normal,day,4.0,26.0,1.0,2.0,21.0,27.0,8.852466183256997,53.06512214024491,14.15158117490948
84245,2021-04-05T10:24:08.225287Z,PL,partly-cloudy-day,golf,highway,normal,day,7.0,6.0,0.0,0.0,0.0,25.0,21.218549020828384,50.096244892131,46.228656360103066
84249,2021-01-22T09:35:29.105450Z,SE,fog,golf,arterial-rural,snow,day,0.0,1.0,0.0,0.0,0.0,12.0,20.86881794276217,64.0907267715607,5.367134011567913
84255,2020-12-01T14:23:46.106402Z,DE,cloudy,india,arterial-urban,wet,day,3.0,12.0,0.0,2.0,5.0,9.0,8.065652702620229,51.12430677510069,6.33396249760105
84260,2021-02-09T13:00:27.225745Z,FR,cloudy,golf,highway,normal,day,3.0,8.0,0.0,0.0,0.0,13.0,5.925306281229658,45.65311726672786,28.02600028993713
84262,2021-03-03T09:12:42.772488Z,FR,partly-cloudy-day,india,highway,normal,day,7.0,4.0,0.0,0.0,0.0,11.0,4.820967270761011,46.86394371590749,25.96246557288032
84266,2020-10-29T20:32:00.999708Z,DE,rain,india,highway,normal,night,3.0,8.0,0.0,0.0,0.0,4.0,8.53468489855966,51.93598769162568,-40.8376483504951
84271,2021-03-15T11:01:20.446046Z,FR,rain,golf,highway,normal,day,4.0,5.0,0.0,0.0,0.0,4.0,4.737025284359269,45.985194167967634,41.06444500206702
84276,2021-03-19T13:06:35.106037Z,SE,cloudy,oscar,arterial-rural,snow,day,3.0,2.0,0.0,0.0,0.0,2.0,21.825120106258485,65.5418925215828,19.37940021038942
84278,2020-10-01T18:57:43.661231Z,DE,cloudy,golf,highway,normal,night,3.0,2.0,0.0,0.0,0.0,1.0,11.710985158631471,51.40197522108205,-20.558369104322693
84289,2021-03-15T08:41:36.888272Z,FR,clear-day,golf,highway,normal,day,6.0,2.0,0.0,0.0,0.0,5.0,4.738966508809598,44.329756451243085,27.6675357243195
84295,2021-04-25T21:21:25.330063Z,PL,partly-cloudy-night,oscar,smaller-rural,normal,night,8.0,1.0,0.0,0.0,0.0,15.0,20.43751343460748,51.275679063955785,-22.927298036413376
84297,2021-03-26T17:27:36.550962Z,NO,partly-cloudy-day,india,arterial-rural,snow,twilight,3.0,1.0,0.0,0.0,0.0,2.0,19.22867262657897,68.30285259394755,-0.6929423030915416
84301,2020-04-29T07:47:54.445754Z,DE,rain,delta,highway,wet,day,0.0,2.0,0.0,0.0,0.0,3.0,11.58749063325491,48.30016784228843,36.6177703624469
84302,2021-03-15T09:21:20.557498Z,FR,partly-cloudy-day,golf,highway,normal,day,4.0,7.0,0.0,0.0,0.0,2.0,4.808028711403042,44.54509345305557,33.0897179615546
84305,2020-11-29T09:59:30.113265Z,NL,partly-cloudy-day,india,arterial-rural,normal,day,4.0,9.0,0.0,0.0,0.0,0.0,6.210802284422895,51.33028763147925,14.734926535249926
84308,2021-02-18T12:20:56.668815Z,FR,cloudy,golf,highway,normal,day,4.0,6.0,0.0,0.0,0.0,3.0,4.803147254948193,45.57877547745611,32.876490039045784
84309,2020-02-19T12:30:02.109543Z,GB,cloudy,delta,highway,normal,day,0.0,5.0,0.0,0.0,0.0,2.0,0.7032060255621125,51.224028495301,27.496820785265434
84312,2020-11-24T16:45:39.888044Z,DE,partly-cloudy-night,india,highway,normal,night,4.0,12.0,0.0,0.0,0.0,0.0,7.549250435107731,51.97541933463516,-11.560336198627056
84320,2020-11-24T06:24:18.887627Z,DE,partly-cloudy-night,india,highway,normal,night,3.0,5.0,0.0,0.0,0.0,1.0,7.650753939886394,51.73757871982159,-6.183812946967805
84322,2021-03-03T13:07:55.105724Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,3.0,0.0,0.0,0.0,6.0,4.885409457313896,44.032505825794914,36.81532189668151
84323,2020-11-19T17:43:19.106856Z,DE,rain,india,highway,normal,night,4.0,3.0,0.0,0.0,0.0,6.0,6.803134990582896,50.79327036395508,-19.042408411703533
84324,2021-04-23T12:42:51.106469Z,PL,cloudy,india,arterial-urban,normal,day,3.0,57.0,0.0,2.0,0.0,14.0,20.953881697198213,52.21291406524605,43.07327307587567
84329,2020-08-12T21:57:06.662255Z,IT,clear-night,india,highway,normal,night,4.0,1.0,0.0,0.0,0.0,3.0,12.383229800446196,41.95386242354166,-30.887316678981374
84330,2021-03-03T13:08:02.772552Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,1.0,0.0,0.0,0.0,7.0,4.886294747027607,44.03058258333664,36.76649160179284
84346,2021-04-16T10:10:21.333249Z,PL,snow,oscar,arterial-urban,wet,day,4.0,2.0,0.0,2.0,0.0,9.0,19.92558259512225,50.06742026880224,49.88861148490077
84351,2021-02-18T12:33:04.781133Z,FR,cloudy,golf,arterial-rural,normal,day,5.0,15.0,0.0,0.0,0.0,4.0,4.824059144549275,45.4292000509599,32.675273147798016
84354,2020-08-14T20:31:47.559517Z,IT,clear-night,india,highway,normal,night,7.0,2.0,0.0,0.0,0.0,3.0,12.380819717887965,41.93160261872339,-22.760120461940588
84360,2020-02-27T12:28:19.776622Z,SE,clear-day,india,arterial-rural,snow,day,0.0,1.0,0.0,0.0,0.0,3.0,19.55453045142727,63.58441676208032,16.07150779858543
84361,2020-02-11T13:10:35.886082Z,SE,cloudy,india,arterial-rural,snow,day,0.0,1.0,0.0,0.0,0.0,2.0,19.22392369805205,63.44844781362004,8.633199984937178
84364,2021-03-25T18:18:36.777138Z,SE,partly-cloudy-night,oscar,arterial-rural,snow,night,4.0,1.0,0.0,0.0,0.0,1.0,19.306560499973607,63.9326384747125,-7.423224708859209
84366,2020-02-11T13:00:01.110775Z,SE,cloudy,india,arterial-rural,snow,day,0.0,3.0,0.0,0.0,0.0,13.0,19.05594826893365,63.32867899350866,9.334471372717474
84371,2021-03-15T12:54:24.114337Z,FR,partly-cloudy-day,golf,highway,normal,day,4.0,5.0,0.0,0.0,0.0,6.0,5.025617086520073,47.240044550224106,39.01916794687339
84376,2021-03-03T11:08:09.884917Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,11.0,1.0,0.0,0.0,3.0,4.80742056306469,45.34497790386708,37.25588310758301
84377,2020-12-01T11:51:47.889623Z,DE,rain,india,arterial-urban,wet,day,13.0,16.0,0.0,7.0,35.0,33.0,7.526749047244328,51.61656522329155,16.121160222676167
84395,2020-02-19T12:13:00.666724Z,GB,cloudy,delta,highway,normal,day,0.0,2.0,0.0,0.0,0.0,3.0,1.030441626728421,51.0982615760113,27.74587904459832
84398,2020-11-17T14:18:12.223058Z,DE,cloudy,india,arterial-urban,normal,day,5.0,23.0,1.0,4.0,4.0,5.0,6.935346710294538,50.93247149493283,9.451542318591606
84403,2020-04-21T04:34:52.776357Z,SE,clear-day,india,smaller-rural,normal,day,0.0,25.0,1.0,0.0,23.0,37.0,16.204207526134383,58.59806242773825,7.841397102932888
84407,2020-02-11T13:22:36.329206Z,SE,cloudy,india,arterial-rural,snow,day,0.0,1.0,0.0,0.0,0.0,11.0,19.484496392835656,63.57950694530744,7.725377770195763
84410,2021-04-22T00:31:22.665981Z,PL,partly-cloudy-night,golf,arterial-rural,normal,night,7.0,6.0,0.0,0.0,0.0,2.0,20.88496786636341,52.14270134311757,-20.943687636063203
84414,2021-03-24T18:51:57.776070Z,SE,wind,india,arterial-rural,snow,night,2.0,1.0,0.0,0.0,0.0,0.0,18.755657693988947,65.61092707065424,-10.062992315116531
84423,2021-03-03T13:46:32.111497Z,FR,cloudy,india,highway,normal,day,3.0,18.0,0.0,0.0,0.0,4.0,5.234806017861959,43.461014627134965,33.75946484884795
84425,2020-11-24T16:17:32.560399Z,DE,clear-night,india,highway,normal,night,4.0,8.0,0.0,0.0,0.0,3.0,7.872496295307058,52.22314687823096,-7.820656910423523
84433,2021-04-29T21:18:43.438481Z,PL,partly-cloudy-night,golf,arterial-urban,normal,night,4.0,18.0,0.0,0.0,10.0,23.0,21.01904654774029,52.09711500140095,-20.96323604132984
84437,2020-10-29T09:32:33.999475Z,NL,partly-cloudy-day,golf,highway,normal,day,3.0,3.0,0.0,0.0,0.0,2.0,6.401166056493431,51.82354790682604,20.52901951312039
84439,2020-11-13T16:33:27.449203Z,DE,cloudy,india,highway,normal,night,3.0,3.0,0.0,0.0,0.0,1.0,7.82612196610438,52.20714903185242,-8.527518465423086
84440,2021-03-03T13:03:44.668126Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,8.0,0.0,0.0,0.0,5.0,4.862034026915326,44.10195361186525,37.04310048696162
84441,2021-02-04T11:26:32.996080Z,SE,clear-day,oscar,arterial-rural,snow,day,1.0,1.0,0.0,0.0,0.0,4.0,17.01476923825392,61.12503567501295,12.89587203702446
84454,2021-02-27T15:19:28.221421Z,FR,partly-cloudy-day,golf,arterial-rural,normal,day,3.0,2.0,0.0,0.0,0.0,1.0,5.522595885100177,43.4754009739784,20.34546593988476
84462,2021-02-18T12:26:40.441334Z,FR,cloudy,golf,highway,normal,day,4.0,15.0,0.0,0.0,0.0,8.0,4.8477061503216685,45.51099421849562,32.79944967391031
84473,2021-03-03T11:23:00.333143Z,FR,partly-cloudy-day,india,highway,normal,day,5.0,1.0,0.0,0.0,0.0,7.0,4.879171392997159,45.09258990732767,38.05450354251747
84474,2020-03-04T07:12:50.892088Z,SE,snow,india,arterial-rural,snow,day,0.0,1.0,0.0,0.0,0.0,6.0,14.2572509455925,59.77487471452184,8.920262327327109
84476,2021-03-03T08:30:57.997579Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,3.0,0.0,0.0,0.0,3.0,5.197333807495667,47.518207535373854,20.28294539169808
84477,2020-09-20T19:10:42.884662Z,DE,clear-night,india,highway,normal,night,5.0,3.0,0.0,0.0,3.0,26.0,13.520948104141867,52.39482684425383,-18.99549402401462
84490,2021-03-14T14:44:07.002571Z,SE,snow,oscar,arterial-rural,snow,day,3.0,1.0,0.0,0.0,0.0,3.0,19.27543276712748,63.46878410724115,11.86430611638214
84491,2021-04-20T07:23:56.671207Z,PL,partly-cloudy-day,india,arterial-urban,normal,day,4.0,31.0,2.0,2.0,36.0,55.0,21.046737965379226,52.18939611701938,34.37123044125789
84513,2021-03-03T09:51:51.111284Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,12.0,0.0,0.0,0.0,6.0,4.85074062274478,46.38683050313502,30.67511261489522
84515,2021-05-02T22:43:42.994935Z,PL,rain,golf,arterial-rural,normal,night,6.0,1.0,0.0,0.0,0.0,7.0,21.582867054490244,51.90126547942209,-22.1001251925932
84518,2021-05-29T20:09:11.552408Z,PL,partly-cloudy-night,golf,arterial-urban,normal,night,11.0,14.0,0.0,0.0,0.0,26.0,18.51929709295474,54.35431474176402,-6.83307200563047
84523,2021-01-07T18:23:25.441876Z,SE,fog,golf,arterial-rural,snow,night,1.0,2.0,0.0,0.0,0.0,4.0,19.31890087719743,63.4937412752352,-30.089936134774742
84535,2021-02-18T10:04:16.665732Z,FR,partly-cloudy-day,golf,arterial-urban,normal,day,1.0,9.0,1.0,9.0,4.0,8.0,4.82996905436117,45.76675098105634,27.74933534424117
84538,2021-03-15T10:16:58.669719Z,FR,rain,golf,highway,normal,day,5.0,7.0,0.0,0.0,0.0,4.0,4.833330458991154,45.467478132563,38.4671316950293
84551,2020-10-29T21:38:26.665889Z,DE,rain,india,highway,wet,night,4.0,3.0,0.0,0.0,0.0,12.0,7.284555758196503,51.49693160891952,-47.902693369260646
84560,2021-03-15T09:47:06.774514Z,FR,rain,golf,highway,normal,day,7.0,7.0,0.0,0.0,0.0,7.0,4.885790032575592,44.97051980686795,35.94561541318392
84561,2020-04-29T12:09:40.781633Z,DE,rain,delta,highway,normal,day,0.0,3.0,0.0,0.0,0.0,2.0,10.6006293309638,48.04084720560226,54.98914008094784
84577,2020-10-30T08:15:39.669209Z,DE,cloudy,india,arterial-urban,wet,day,3.0,22.0,0.0,0.0,15.0,28.0,7.469693248628269,51.51033693929168,13.880980890428589
84580,2021-03-03T05:48:38.439288Z,FR,partly-cloudy-night,india,highway,normal,twilight,4.0,12.0,0.0,0.0,0.0,10.0,6.175145474421949,49.20079877075754,-4.816490616665831
84581,2020-10-14T08:44:37.217429Z,DE,rain,india,highway,normal,day,6.0,13.0,0.0,0.0,0.0,12.0,9.257191229792523,49.98667707884389,23.66670090429824
84594,2020-04-29T08:28:48.774714Z,DE,rain,delta,highway,normal,day,0.0,75.0,0.0,0.0,0.0,4.0,11.940904636169495,48.81011646593656,42.61395329283357
84598,2021-03-06T09:25:58.553322Z,FR,partly-cloudy-day,india,highway,normal,day,5.0,11.0,0.0,0.0,0.0,17.0,5.0169850201134105,43.8296791940291,30.947854009882118
84608,2021-03-03T07:43:03.776851Z,FR,partly-cloudy-day,india,highway,normal,day,3.0,1.0,0.0,0.0,0.0,2.0,5.724139771089948,48.17363681636351,13.42040963115791
84609,2021-03-03T08:58:45.225190Z,FR,partly-cloudy-day,india,highway,normal,day,4.0,3.0,0.0,0.0,0.0,8.0,4.945900228521891,47.097714799515884,24.12906521217289
84623,2020-05-13T15:28:39.001543Z,DE,rain,delta,highway,wet,day,0.0,3.0,0.0,0.0,0.0,3.0,11.13686376661509,48.34968671475144,30.997613697172056
